venue,pool_address,stock_symbol,stock_asset_uid,stock_token,quote_symbol,quote_token,token0,token1,fee,tick_spacing,evidence
UNISWAP_V3,0xe36dbdc0d6d5ab3182b6c18ba14b65bd676cce02,CELH,0x00000000000000000000000000000000e5c73eb672384c37ab8554f9ebe3131a,0x8cf07c5a878945185d327aaa6e33faa95f95e7bf,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x8cf07c5a878945185d327aaa6e33faa95f95e7bf,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xbd7a539d199783b9e2a91de16de1050b52cc75ca,CIEN,0x0000000000000000000000000000000003bd94e037654c6a9828af2137edd3c3,0x44f6d488021f8233b9416294d1fe9b1fee28382d,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x44f6d488021f8233b9416294d1fe9b1fee28382d,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xbdfbc71db927fd566080ac21c6a2a89ae061f940,CLOV,0x000000000000000000000000000000006e6855f045c84b9cabd44da9108be2f8,0x62200915e7deab1ec7f79fb246dadbb80eacddd0,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x62200915e7deab1ec7f79fb246dadbb80eacddd0,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xaea7d4e856a1fc2bd23c7ea26a3433464de0428f,CLS,0x00000000000000000000000000000000819d5f213b4746e79145d1fc118dcfed,0xbf449977089c718c004a66c554b26b94ef3ad4de,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xbf449977089c718c004a66c554b26b94ef3ad4de,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xf58a091afd28f26e7e2a60803e6dfb5a8e451021,CLSK,0x00000000000000000000000000000000730835cf25474184af89c27075a82be1,0xcbb95bbf36099d34da091dc6fa6f49efa257cee3,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xcbb95bbf36099d34da091dc6fa6f49efa257cee3,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x22003c6509db36dc67523b2496993f6348fc7f92,COHR,0x00000000000000000000000000000000bf2748d148654427a4034359cbfb6f91,0x92f9f459f1a9a5ad266b182be7bffd1c6c666894,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x92f9f459f1a9a5ad266b182be7bffd1c6c666894,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x1aa941420f6347cf004e2d21e40f0632d8862cf8,COIN,0x00000000000000000000000000000000970b46dbdece4ae4958a53815e62a85a,0x6330d8c3178a418788df01a47479c0ce7ccf450b,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x6330d8c3178a418788df01a47479c0ce7ccf450b,100,1,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x5c51a0035051fa2db80aec8781be3bd6207d27e0,COIN,0x00000000000000000000000000000000970b46dbdece4ae4958a53815e62a85a,0x6330d8c3178a418788df01a47479c0ce7ccf450b,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x6330d8c3178a418788df01a47479c0ce7ccf450b,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x6707aeac7d0e519b083219d27bb427364363183a,COIN,0x00000000000000000000000000000000970b46dbdece4ae4958a53815e62a85a,0x6330d8c3178a418788df01a47479c0ce7ccf450b,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x6330d8c3178a418788df01a47479c0ce7ccf450b,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x0a2121a50a09ed0796ae81f9c53ff9398355a398,COST,0x00000000000000000000000000000000e0e44220991548d0b030699e3062c2a7,0x4ea005168d7f09a7a0ba9d1def21a479950e44c2,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4ea005168d7f09a7a0ba9d1def21a479950e44c2,0x5fc5360d0400a0fd4f2af552add042d716f1d168,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xdb073638f94a384b8b7a647d73274decac9e7ca5,COST,0x00000000000000000000000000000000e0e44220991548d0b030699e3062c2a7,0x4ea005168d7f09a7a0ba9d1def21a479950e44c2,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4ea005168d7f09a7a0ba9d1def21a479950e44c2,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xc478a811a0002be4321a142d5446247456b1cb05,COST,0x00000000000000000000000000000000e0e44220991548d0b030699e3062c2a7,0x4ea005168d7f09a7a0ba9d1def21a479950e44c2,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x4ea005168d7f09a7a0ba9d1def21a479950e44c2,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xa01e08626792d78c65c495b581a50d2156dc860c,CRCL,0x000000000000000000000000000000005047f8f8a1a34a9ebee52a4155570807,0xdf0992e440dd0be65bd8439b609d6d4366bf1cb5,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xdf0992e440dd0be65bd8439b609d6d4366bf1cb5,500,10,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x654e4143e82a5824445ade0824351c2a9acd95a8,CRCL,0x000000000000000000000000000000005047f8f8a1a34a9ebee52a4155570807,0xdf0992e440dd0be65bd8439b609d6d4366bf1cb5,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xdf0992e440dd0be65bd8439b609d6d4366bf1cb5,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x9324a34abd68e46cd0f62a561a7bb10a2b1fa477,CRCL,0x000000000000000000000000000000005047f8f8a1a34a9ebee52a4155570807,0xdf0992e440dd0be65bd8439b609d6d4366bf1cb5,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xdf0992e440dd0be65bd8439b609d6d4366bf1cb5,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x38163f0d0f2a002382013d8aa98f29ce5fc63774,CRCL,0x000000000000000000000000000000005047f8f8a1a34a9ebee52a4155570807,0xdf0992e440dd0be65bd8439b609d6d4366bf1cb5,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xdf0992e440dd0be65bd8439b609d6d4366bf1cb5,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x754ddd4bf8e8635b4301a7f4af2ea7a82ab6cea7,CRCL,0x000000000000000000000000000000005047f8f8a1a34a9ebee52a4155570807,0xdf0992e440dd0be65bd8439b609d6d4366bf1cb5,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xdf0992e440dd0be65bd8439b609d6d4366bf1cb5,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x56db8aca8ce66b913cbba8c7f1f499834d056f20,CRDO,0x000000000000000000000000000000008e29de423e4b4105b3644e645fda354a,0x4d67253bc223e6b0e104f1084c1fb2b669ddc41b,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x4d67253bc223e6b0e104f1084c1fb2b669ddc41b,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xda68fba2d1bca00e3754937b5608ba61aee6e827,CRM,0x00000000000000000000000000000000022015c295294037bfe416d3e45327b9,0xd95b44124e475743a7589e68f3d74008a5536d44,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xd95b44124e475743a7589e68f3d74008a5536d44,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xdee31838ed96e8b68d6a16d3db9fdf4fbd672929,CRWD,0x000000000000000000000000000000001adecf2c6a3749f9873b8926b5977c0a,0xea72ecca2d0f6bfa1394dbbcff85b52cd4233931,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xea72ecca2d0f6bfa1394dbbcff85b52cd4233931,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x9d181080aaa2d6086ac56c36e1a903bbdd77e69a,CSCO,0x0000000000000000000000000000000052b1bd2848fd4837baefc662660c6b28,0xf543967eebb6f1917992ef0e68de63ab07a5a0da,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xf543967eebb6f1917992ef0e68de63ab07a5a0da,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x95a8f85c70805bf74d93caa69c60db4475977c5b,CTSH,0x00000000000000000000000000000000b5fe9845954e479aa8519666c3f56476,0x63d5a3b6939a33f1e75d8bcd85759858239600db,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x63d5a3b6939a33f1e75d8bcd85759858239600db,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x808824415812648f537c2306fb67ed65d8d25f87,CVNA,0x00000000000000000000000000000000551774b7a07e4f24a8901f266c16a86d,0xa4f319104089fe321dc8093c6e707d4fe190a988,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xa4f319104089fe321dc8093c6e707d4fe190a988,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xb9a8b0a8a724f0813cef2c9bfef102087a33753e,DDOG,0x00000000000000000000000000000000d4bd519623e545bf91b7ea590c66801e,0x27c99fbde9d0d2aa4f4bfb4943f237843ddf6958,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x27c99fbde9d0d2aa4f4bfb4943f237843ddf6958,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x93b24d70df3fe4bf70a319507484cdd868bdff46,DDOG,0x00000000000000000000000000000000d4bd519623e545bf91b7ea590c66801e,0x27c99fbde9d0d2aa4f4bfb4943f237843ddf6958,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x27c99fbde9d0d2aa4f4bfb4943f237843ddf6958,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xa0f5ef20f49db62bb20e0f2b51257ca897a01a5f,DELL,0x0000000000000000000000000000000014eaef73a2c44d62b7952cfd0a44ff51,0x941ae714ec6d8130c7b75d67160ca08f1e7d11dd,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x941ae714ec6d8130c7b75d67160ca08f1e7d11dd,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xc30c89cb7815a1488b7998d15eec73961707fc5a,DELL,0x0000000000000000000000000000000014eaef73a2c44d62b7952cfd0a44ff51,0x941ae714ec6d8130c7b75d67160ca08f1e7d11dd,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x941ae714ec6d8130c7b75d67160ca08f1e7d11dd,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V2,0xe47ebec49e9d881f174a40a6f68c1a5a04d57456,DJT,0x00000000000000000000000000000000d8a566c761e845fc8adffb9b2295c3ee,0x1d11f0496982706c5e14a514d4e79f2e6bde4516,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x1d11f0496982706c5e14a514d4e79f2e6bde4516,0x5fc5360d0400a0fd4f2af552add042d716f1d168,3000,,CANONICAL_FACTORY_VIEW_AT_FIXED_BLOCK
UNISWAP_V3,0x336672031dca39d4160f61106db0e92295ddad6f,DJT,0x00000000000000000000000000000000d8a566c761e845fc8adffb9b2295c3ee,0x1d11f0496982706c5e14a514d4e79f2e6bde4516,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x1d11f0496982706c5e14a514d4e79f2e6bde4516,0x5fc5360d0400a0fd4f2af552add042d716f1d168,500,10,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x656eedc3e805ca2da197071f742908732d60901b,DJT,0x00000000000000000000000000000000d8a566c761e845fc8adffb9b2295c3ee,0x1d11f0496982706c5e14a514d4e79f2e6bde4516,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x1d11f0496982706c5e14a514d4e79f2e6bde4516,0x5fc5360d0400a0fd4f2af552add042d716f1d168,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x31a89afd92f9397465649ad03226c52292fc1ae5,DJT,0x00000000000000000000000000000000d8a566c761e845fc8adffb9b2295c3ee,0x1d11f0496982706c5e14a514d4e79f2e6bde4516,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x1d11f0496982706c5e14a514d4e79f2e6bde4516,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x95def4ea143630d64caa8f55f7570d8023f20265,DJT,0x00000000000000000000000000000000d8a566c761e845fc8adffb9b2295c3ee,0x1d11f0496982706c5e14a514d4e79f2e6bde4516,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x1d11f0496982706c5e14a514d4e79f2e6bde4516,500,10,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x81b4caac5d313ea0c831c4d16f8c23937602dcf1,DJT,0x00000000000000000000000000000000d8a566c761e845fc8adffb9b2295c3ee,0x1d11f0496982706c5e14a514d4e79f2e6bde4516,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x1d11f0496982706c5e14a514d4e79f2e6bde4516,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xb36d4e9941be715cf8dfe2e0f22637e326f5697f,DJT,0x00000000000000000000000000000000d8a566c761e845fc8adffb9b2295c3ee,0x1d11f0496982706c5e14a514d4e79f2e6bde4516,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x1d11f0496982706c5e14a514d4e79f2e6bde4516,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xdebba94d2143ea05dd92ae67161b53112f770842,DOCN,0x00000000000000000000000000000000dfb6ab4d0e0f4cc5bff6d60396755b5f,0xc02f12b9fe9e707079ec0d546f3050d3f6c1f8bd,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xc02f12b9fe9e707079ec0d546f3050d3f6c1f8bd,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xc7d6ced1b7746784a20a1201fa9eb4c676f1b0e3,ELF,0x000000000000000000000000000000004ed544ce43734899971a27f98af8972e,0x39ec44bee4f6a116c6f9b8de566848a985c53c60,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x39ec44bee4f6a116c6f9b8de566848a985c53c60,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xe46891c34a895e988ff94ca79d20dcf1cfb02f64,EWT,0x00000000000000000000000000000000d198f900bc014be980442c67f2444460,0x1c690498150252222c275a5ced69d3a6b1f52d5e,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x1c690498150252222c275a5ced69d3a6b1f52d5e,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xe180b7fd9acc014d9fbd0d46a9038edb30008482,EWY,0x000000000000000000000000000000008a8710f26e424b2dbc1f6b5de9f267b8,0x7f0abef0c07280f82c6a08ead09ded6bae2c13fc,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x7f0abef0c07280f82c6a08ead09ded6bae2c13fc,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x23a254c637ef0f13f6259586f059fff52b89ed6b,EWY,0x000000000000000000000000000000008a8710f26e424b2dbc1f6b5de9f267b8,0x7f0abef0c07280f82c6a08ead09ded6bae2c13fc,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x7f0abef0c07280f82c6a08ead09ded6bae2c13fc,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x01948e834623aa859ffdc0d299dd15e7c9d7486f,F,0x00000000000000000000000000000000952cedaaab6e4593b884e68a4efbf481,0x25c288e6d899b9bc30160965ad9644c67e73be0c,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x25c288e6d899b9bc30160965ad9644c67e73be0c,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xf85f2f5716ca60a30b53193928d3f717343a378e,FICO,0x0000000000000000000000000000000021d840250ab344d198503610448348fe,0xa48f22a46c0f1c46ca7d111cb6c137c271987180,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xa48f22a46c0f1c46ca7d111cb6c137c271987180,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xca5904c0a9d42f0ec1bf760fdf779907877144fd,FIG,0x000000000000000000000000000000008616857c3143457db8534cc7ccac1420,0x41f4267525a8aff329540ef24fd83d9044758b33,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x41f4267525a8aff329540ef24fd83d9044758b33,0x5fc5360d0400a0fd4f2af552add042d716f1d168,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x0f0e07a687d3210a3b9b5c40c11bce39b2674517,FIG,0x000000000000000000000000000000008616857c3143457db8534cc7ccac1420,0x41f4267525a8aff329540ef24fd83d9044758b33,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x41f4267525a8aff329540ef24fd83d9044758b33,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x9bba88a4e122576f74c0d88c1989b6c2d6447044,FISV,0x0000000000000000000000000000000053906f8ddb574007aea297c4467f567b,0x9ece29a4a2397c0a35fb5fa8ee2b9509130a98cc,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x9ece29a4a2397c0a35fb5fa8ee2b9509130a98cc,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x745104601f86be0b2392c916442a922f2923fa6c,FIX,0x000000000000000000000000000000000ca816dd2ffb4c279c52c5fa87bd431e,0x93dbb1d2dc5d63f4abacff30485273f538df68ac,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x93dbb1d2dc5d63f4abacff30485273f538df68ac,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xcacd42c86e2d79b48a5e02b1ca36e0806cc95955,FLNC,0x00000000000000000000000000000000dceece67a8c740f180047f65ccb4c44a,0x282e87451e10fa6679bc7d76c69be44cd3fc777c,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x282e87451e10fa6679bc7d76c69be44cd3fc777c,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x3594f65fe47577202c17bafb18e5096b44dcee6d,FLY,0x00000000000000000000000000000000450b2a4327ce4062b527224efc49589a,0x03bc731ffb162cdd7b98d3c6542bfc291126075d,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x03bc731ffb162cdd7b98d3c6542bfc291126075d,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x4f2e6b13f5b9595caee276e14f9f457e17484503,FTNT,0x00000000000000000000000000000000d246e0e1cfa541deb327dcae22f1328a,0x3fb8976980d486084b2eb4a404bd12e72823958f,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x3fb8976980d486084b2eb4a404bd12e72823958f,0x5fc5360d0400a0fd4f2af552add042d716f1d168,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xb3e2fb8e10af6c9fdd7f2d31cea79927a9dbfcf6,FUTU,0x000000000000000000000000000000002e3b98468b2d49bea9b69a2b92228fa6,0xeb30663bdff0622ef4e4e5cbb4e975f19f33f51d,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xeb30663bdff0622ef4e4e5cbb4e975f19f33f51d,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xc04635d723149390530b637f000c530738dd95ef,GE,0x00000000000000000000000000000000289ac6c307ef486d8201efa27fa14d63,0x63b814ddbd6bf339f25fed8c36158a008d5b373e,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x63b814ddbd6bf339f25fed8c36158a008d5b373e,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0xcf0396ae8b436e4534c3f1aacf186efc8ba2bca6,GEV,0x00000000000000000000000000000000bf86ec8b050b46a9a7ad5a532b90c6af,0x94b8aae43a1ccc08aa64b7d1f29b4d920af4a0c9,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x94b8aae43a1ccc08aa64b7d1f29b4d920af4a0c9,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V2,0xa7702b324aaad9833bbc314e4e83763fe263d62c,GLD,0x000000000000000000000000000000001db61e88b20b481093c556e4d07195b5,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,3000,,CANONICAL_FACTORY_VIEW_AT_FIXED_BLOCK
UNISWAP_V3,0xba2f1ed4ceb2169d538d1e614d847e83c5a55913,GLD,0x000000000000000000000000000000001db61e88b20b481093c556e4d07195b5,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,500,10,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x7a6a053eccf1446a2633e05aa6d40d09381997ec,GLD,0x000000000000000000000000000000001db61e88b20b481093c556e4d07195b5,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x32cb909acf78354e08aa45639ff5cd33767e730a,GLD,0x000000000000000000000000000000001db61e88b20b481093c556e4d07195b5,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0x5fc5360d0400a0fd4f2af552add042d716f1d168,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,10000,200,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x26250ba84465454bc731f710e46f1f32b167d66b,GLD,0x000000000000000000000000000000001db61e88b20b481093c556e4d07195b5,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,500,10,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
UNISWAP_V3,0x3f82cba4969c75f7b2f0dce9af3ac8a44c107099,GLD,0x000000000000000000000000000000001db61e88b20b481093c556e4d07195b5,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc9a981fee1f9dec688bb123ccdecc63d0debfc4e,3000,60,CANONICAL_FACTORY_VIEW_AND_POOL_STATE_AT_FIXED_BLOCK
