stock_symbol,stock_asset_uid,stock_token,quote_symbol,quote_token,dex_id,version,pair_identifier,pair_identifier_kind,evidence,liquidity_usd_at_capture,volume_h24_at_capture,url
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x03b892c0b6bfe1fa9147e10afb88d9e79bedb86c34730112d416d019f4607df5,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,24918.27,1882.76,https://dexscreener.com/robinhood/0x03b892c0b6bfe1fa9147e10afb88d9e79bedb86c34730112d416d019f4607df5
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x1bda41eb5701e01bb4ff3659e9e614cd92260efa25731ce3d6ee18e1e25e2cd6,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,92011.35,444608.95,https://dexscreener.com/robinhood/0x1bda41eb5701e01bb4ff3659e9e614cd92260efa25731ce3d6ee18e1e25e2cd6
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x208b3c98509cc3da0c7912aa7e8b42cc04d5ee2c02234ab53d92fc27862b645f,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,,23703.14,https://dexscreener.com/robinhood/0x208b3c98509cc3da0c7912aa7e8b42cc04d5ee2c02234ab53d92fc27862b645f
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x211ee86a840985e936dbe5e3cdbcd8bb9b69c2d0b31868b12f44d30b69e6bb6f,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,99.69,190635.13,https://dexscreener.com/robinhood/0x211ee86a840985e936dbe5e3cdbcd8bb9b69c2d0b31868b12f44d30b69e6bb6f
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x282d418612ba85d347cda58680eefadca20b9ad5d30b62b624fd00f03668fc7d,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,5835.88,3689.94,https://dexscreener.com/robinhood/0x282d418612ba85d347cda58680eefadca20b9ad5d30b62b624fd00f03668fc7d
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x30ce8b0fdeb8d80062a98105bf8245819982a0632548f836e24dc4e0c591f107,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,2581.62,686.28,https://dexscreener.com/robinhood/0x30ce8b0fdeb8d80062a98105bf8245819982a0632548f836e24dc4e0c591f107
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x33ddc8ecef8fa087828904476e6364d46fc8c2707fa805ef39b76561bc6f81be,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,9874.28,10405.94,https://dexscreener.com/robinhood/0x33ddc8ecef8fa087828904476e6364d46fc8c2707fa805ef39b76561bc6f81be
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x3f5b2dbba2455153db55e847b1b4c2a51e05f8f11de364d108249fbbcf425afa,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,,4703.76,https://dexscreener.com/robinhood/0x3f5b2dbba2455153db55e847b1b4c2a51e05f8f11de364d108249fbbcf425afa
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x5bc0f2361bedda0d792cde0bd1bd6cce9bce11d4e9d47a75893731d1ac0f6e48,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,574.55,274.03,https://dexscreener.com/robinhood/0x5bc0f2361bedda0d792cde0bd1bd6cce9bce11d4e9d47a75893731d1ac0f6e48
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x5f77ab845d2b2b9e4f52054feb1d77fc056462ae40e1da2f90eb80e90ca30dc2,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,2701.52,88720.58,https://dexscreener.com/robinhood/0x5f77ab845d2b2b9e4f52054feb1d77fc056462ae40e1da2f90eb80e90ca30dc2
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x62983dc730394865ecaeb5a8132f47cb49798052dc13457dff41c5b7593b27a4,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,13733.71,24121.57,https://dexscreener.com/robinhood/0x62983dc730394865ecaeb5a8132f47cb49798052dc13457dff41c5b7593b27a4
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x6b1ea8d1357802a488970f281e2bbe05f345595dd696116f91cf98e27fe62235,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,31746.69,13892.6,https://dexscreener.com/robinhood/0x6b1ea8d1357802a488970f281e2bbe05f345595dd696116f91cf98e27fe62235
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x756b7f5e9b62099b303efb6d9a983777270de24a260ae78518fe72ae825ab3c8,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,11020.11,723.62,https://dexscreener.com/robinhood/0x756b7f5e9b62099b303efb6d9a983777270de24a260ae78518fe72ae825ab3c8
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x827928776faafaa14033eca2c7b231c4437230ce5d0df3e1f70ee11141c116c9,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,24842.83,80388.51,https://dexscreener.com/robinhood/0x827928776faafaa14033eca2c7b231c4437230ce5d0df3e1f70ee11141c116c9
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x87548c706a4657b9c66e903e899ad1f2860f9f067ff76b6542bbfe7755352c7e,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,607.71,265.02,https://dexscreener.com/robinhood/0x87548c706a4657b9c66e903e899ad1f2860f9f067ff76b6542bbfe7755352c7e
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x9574cd3cf895aa9597faa6c21d91e5dc005a574bb4d12f6d310eadc2ecd6b847,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,3968.46,17030.55,https://dexscreener.com/robinhood/0x9574cd3cf895aa9597faa6c21d91e5dc005a574bb4d12f6d310eadc2ecd6b847
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xbf1cf89897591c68576e16b2bbaaa9043feb6d1193453c4c14b28c33366d596a,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,22970.3,36201.21,https://dexscreener.com/robinhood/0xbf1cf89897591c68576e16b2bbaaa9043feb6d1193453c4c14b28c33366d596a
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0xc900a48b05f762646e1b93acffb2f13fb6059aaa971ad9c931c24c94b5e59f6a,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,1192.88,384.98,https://dexscreener.com/robinhood/0xc900a48b05f762646e1b93acffb2f13fb6059aaa971ad9c931c24c94b5e59f6a
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xcae65e88a84eda26c4b5a4926d3f9ba9f47f75606ef65056b0c2fb1795eedbc4,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,1377.97,11037.2,https://dexscreener.com/robinhood/0xcae65e88a84eda26c4b5a4926d3f9ba9f47f75606ef65056b0c2fb1795eedbc4
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xdfc620485cebd394955e7cde9e3d336ec8dabe24a7c80c4b9de71ea896208e79,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,34033.25,374565.91,https://dexscreener.com/robinhood/0xdfc620485cebd394955e7cde9e3d336ec8dabe24a7c80c4b9de71ea896208e79
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xe05e647daa264eae97b8a9b8072859025d227558a5043ab3763d15faa25210af,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,568.58,255.26,https://dexscreener.com/robinhood/0xe05e647daa264eae97b8a9b8072859025d227558a5043ab3763d15faa25210af
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xe4f3024330a20a9d36bb8e8a3020be32e87cb2460c58d38a831a8ce0a2cddddd,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,30004.6,865.31,https://dexscreener.com/robinhood/0xe4f3024330a20a9d36bb8e8a3020be32e87cb2460c58d38a831a8ce0a2cddddd
BULL,0x000000000000000000000000000000006b598b911bbf43ee8ca6be4dd7267f6d,0xcef9027c7d6985b85f0ba431125073529a947a68,WETH,0x0bd7d308f8e1639fab988df18a8011f41eacad73,up,v3,0xafcb64203dd06cf6a576e812aa9d89fbb110642c,CONTRACT_ADDRESS,THIRD_PARTY_DISCOVERY_ONLY,845.87,1038.99,https://dexscreener.com/robinhood/0xafcb64203dd06cf6a576e812aa9d89fbb110642c
CBRS,0x000000000000000000000000000000002e030d9bc86c45e2b9e02418dd312548,0x5c90450bbb4273d7b2f17cf6917aeb237a569679,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x1c384453d6cffe614c540e2cae39e6bb8702987d2ecbfb86a344054b9bea38e7,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,180,5.73,https://dexscreener.com/robinhood/0x1c384453d6cffe614c540e2cae39e6bb8702987d2ecbfb86a344054b9bea38e7
CBRS,0x000000000000000000000000000000002e030d9bc86c45e2b9e02418dd312548,0x5c90450bbb4273d7b2f17cf6917aeb237a569679,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x43f1312767df6def316c539a44ba67dd3e31e61b64e2b973d881bfc43ce7214b,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,3123.34,115.38,https://dexscreener.com/robinhood/0x43f1312767df6def316c539a44ba67dd3e31e61b64e2b973d881bfc43ce7214b
CBRS,0x000000000000000000000000000000002e030d9bc86c45e2b9e02418dd312548,0x5c90450bbb4273d7b2f17cf6917aeb237a569679,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x52c4673e8afaae9e6f27776bf567d8eb7d98881409ccbf355ed044717e26735d,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,12508.08,330.05,https://dexscreener.com/robinhood/0x52c4673e8afaae9e6f27776bf567d8eb7d98881409ccbf355ed044717e26735d
CBRS,0x000000000000000000000000000000002e030d9bc86c45e2b9e02418dd312548,0x5c90450bbb4273d7b2f17cf6917aeb237a569679,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x6456f6ebe19048dff4dcfce60798408fcc4678ede1d8b01f255672f1c96a898a,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,3465.12,29.9,https://dexscreener.com/robinhood/0x6456f6ebe19048dff4dcfce60798408fcc4678ede1d8b01f255672f1c96a898a
CBRS,0x000000000000000000000000000000002e030d9bc86c45e2b9e02418dd312548,0x5c90450bbb4273d7b2f17cf6917aeb237a569679,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x969842e724175035d473de592cf245b1c29815c229b4b9070f3116f02d9c8677,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,4720.26,285.09,https://dexscreener.com/robinhood/0x969842e724175035d473de592cf245b1c29815c229b4b9070f3116f02d9c8677
CBRS,0x000000000000000000000000000000002e030d9bc86c45e2b9e02418dd312548,0x5c90450bbb4273d7b2f17cf6917aeb237a569679,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xcf98215d3d6cd1508daf3b56523eb572c93f3c4a1f7b36a8033d439f97c8e91e,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,445.92,64.79,https://dexscreener.com/robinhood/0xcf98215d3d6cd1508daf3b56523eb572c93f3c4a1f7b36a8033d439f97c8e91e
CCL,0x000000000000000000000000000000001cf204e4aa464340bf2e68461ff6d8d3,0x9651342cea770ae9a2969ba2a52611523146aef9,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v3,0xb19ace635ef3a28b85bfb01bae97d0de80750680,CONTRACT_ADDRESS,MATCHED_CANONICAL_UNISWAP_FACTORY_RESULT,39459.7,245867.12,https://dexscreener.com/robinhood/0xb19ace635ef3a28b85bfb01bae97d0de80750680
CCL,0x000000000000000000000000000000001cf204e4aa464340bf2e68461ff6d8d3,0x9651342cea770ae9a2969ba2a52611523146aef9,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x0030481bcce57da9328d55cf70cc012dd950ade84d096552a3f8d63d111c189c,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,4194.02,1041.41,https://dexscreener.com/robinhood/0x0030481bcce57da9328d55cf70cc012dd950ade84d096552a3f8d63d111c189c
CCL,0x000000000000000000000000000000001cf204e4aa464340bf2e68461ff6d8d3,0x9651342cea770ae9a2969ba2a52611523146aef9,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x3111f698a75bd4cb79376c43e59411bdf6fc06cb14a0df308eac91b7d3b03f9c,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,18035.08,15673.09,https://dexscreener.com/robinhood/0x3111f698a75bd4cb79376c43e59411bdf6fc06cb14a0df308eac91b7d3b03f9c
CCL,0x000000000000000000000000000000001cf204e4aa464340bf2e68461ff6d8d3,0x9651342cea770ae9a2969ba2a52611523146aef9,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x622c8ea237558aa2bdd7b8929670e41da206c28c4883c7dddb6ffaba6e9bec7a,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,687.56,206.35,https://dexscreener.com/robinhood/0x622c8ea237558aa2bdd7b8929670e41da206c28c4883c7dddb6ffaba6e9bec7a
CCL,0x000000000000000000000000000000001cf204e4aa464340bf2e68461ff6d8d3,0x9651342cea770ae9a2969ba2a52611523146aef9,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x64432d49a0f7456dea4532351ff8a131794b3db0f792196ca1c411abafb7e0cd,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,494.09,14.93,https://dexscreener.com/robinhood/0x64432d49a0f7456dea4532351ff8a131794b3db0f792196ca1c411abafb7e0cd
CCL,0x000000000000000000000000000000001cf204e4aa464340bf2e68461ff6d8d3,0x9651342cea770ae9a2969ba2a52611523146aef9,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x6525a630d9166e6564cc4e6220f5440abb3b4ccbdb933e434a3bf1f53f19c564,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,1172.69,104,https://dexscreener.com/robinhood/0x6525a630d9166e6564cc4e6220f5440abb3b4ccbdb933e434a3bf1f53f19c564
CCL,0x000000000000000000000000000000001cf204e4aa464340bf2e68461ff6d8d3,0x9651342cea770ae9a2969ba2a52611523146aef9,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x7a8e5f6757683688e957de2ed3740fcc3d31e2fabb7992fdb3e4603ed1ff97d7,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,514.45,75.41,https://dexscreener.com/robinhood/0x7a8e5f6757683688e957de2ed3740fcc3d31e2fabb7992fdb3e4603ed1ff97d7
CCL,0x000000000000000000000000000000001cf204e4aa464340bf2e68461ff6d8d3,0x9651342cea770ae9a2969ba2a52611523146aef9,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x8306c03b421cfe0696a52cc372159468fbdee5fedeba96cf4413ebe147f0c456,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,6401.71,2571.91,https://dexscreener.com/robinhood/0x8306c03b421cfe0696a52cc372159468fbdee5fedeba96cf4413ebe147f0c456
CCL,0x000000000000000000000000000000001cf204e4aa464340bf2e68461ff6d8d3,0x9651342cea770ae9a2969ba2a52611523146aef9,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x8cb5f652306e368763b20c5e53373ecda3e16d58c68a8ddf9721a64cf7a2a0f3,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,679.28,49.06,https://dexscreener.com/robinhood/0x8cb5f652306e368763b20c5e53373ecda3e16d58c68a8ddf9721a64cf7a2a0f3
CCL,0x000000000000000000000000000000001cf204e4aa464340bf2e68461ff6d8d3,0x9651342cea770ae9a2969ba2a52611523146aef9,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xb5509396a074d20f9e493c7e5ae9e1637626cdd3431d477418301dd4bc479d36,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,1086.56,9071.01,https://dexscreener.com/robinhood/0xb5509396a074d20f9e493c7e5ae9e1637626cdd3431d477418301dd4bc479d36
CCL,0x000000000000000000000000000000001cf204e4aa464340bf2e68461ff6d8d3,0x9651342cea770ae9a2969ba2a52611523146aef9,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0xbf02084124a835301d1160f3705f8ad823dfd0896ca6ce9f2324255cb0895a99,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,4706.84,715.4,https://dexscreener.com/robinhood/0xbf02084124a835301d1160f3705f8ad823dfd0896ca6ce9f2324255cb0895a99
CCL,0x000000000000000000000000000000001cf204e4aa464340bf2e68461ff6d8d3,0x9651342cea770ae9a2969ba2a52611523146aef9,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xde50d3af9ff829ae222d0a06a41b35c694f9e64335cbfe8c61f090dab2459cf5,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,13285.18,2082.68,https://dexscreener.com/robinhood/0xde50d3af9ff829ae222d0a06a41b35c694f9e64335cbfe8c61f090dab2459cf5
CEG,0x0000000000000000000000000000000068576a5b6aee4a6bbc9f0d91f47e3918,0xae517a2903e68bd929dfd15be875f8369d53e94a,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x28ce4e42483bfb2ffa9d123aeb3b81c1fe1778cb25e747232babd0a8cbfd9c8c,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,860.17,2706.93,https://dexscreener.com/robinhood/0x28ce4e42483bfb2ffa9d123aeb3b81c1fe1778cb25e747232babd0a8cbfd9c8c
CEG,0x0000000000000000000000000000000068576a5b6aee4a6bbc9f0d91f47e3918,0xae517a2903e68bd929dfd15be875f8369d53e94a,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x294eb3947369b1db16aec4d0a964d0bdfcc2fe8ba668ed6198811ac960723643,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,1998.63,2630.51,https://dexscreener.com/robinhood/0x294eb3947369b1db16aec4d0a964d0bdfcc2fe8ba668ed6198811ac960723643
CEG,0x0000000000000000000000000000000068576a5b6aee4a6bbc9f0d91f47e3918,0xae517a2903e68bd929dfd15be875f8369d53e94a,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x3493b0b3c51903811e9f3e32e3fe7c0bf59ddaa0fbd34f67ac90046548d85118,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,2319.78,84.05,https://dexscreener.com/robinhood/0x3493b0b3c51903811e9f3e32e3fe7c0bf59ddaa0fbd34f67ac90046548d85118
CEG,0x0000000000000000000000000000000068576a5b6aee4a6bbc9f0d91f47e3918,0xae517a2903e68bd929dfd15be875f8369d53e94a,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0x357c15982ede73ebc90bc3bd0d938ec5da425467e4999505d68a80276f58f96e,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,67798.58,51699.83,https://dexscreener.com/robinhood/0x357c15982ede73ebc90bc3bd0d938ec5da425467e4999505d68a80276f58f96e
CEG,0x0000000000000000000000000000000068576a5b6aee4a6bbc9f0d91f47e3918,0xae517a2903e68bd929dfd15be875f8369d53e94a,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x633cca89d0bafdfa45a7052f9778394b170828c193e3f85a5fda47b911fb5275,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,15844.09,926.68,https://dexscreener.com/robinhood/0x633cca89d0bafdfa45a7052f9778394b170828c193e3f85a5fda47b911fb5275
CEG,0x0000000000000000000000000000000068576a5b6aee4a6bbc9f0d91f47e3918,0xae517a2903e68bd929dfd15be875f8369d53e94a,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x9d9b8f01bc0cf2d621773ea79f6c08495c1c61189a7086d8efa6354877ce2df3,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,2638.87,12.9,https://dexscreener.com/robinhood/0x9d9b8f01bc0cf2d621773ea79f6c08495c1c61189a7086d8efa6354877ce2df3
CEG,0x0000000000000000000000000000000068576a5b6aee4a6bbc9f0d91f47e3918,0xae517a2903e68bd929dfd15be875f8369d53e94a,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0xb2af2d3f40257e9f653bf64d14cb8b4aab545e4b08064a6223dc0884236cfa34,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,456.95,25.9,https://dexscreener.com/robinhood/0xb2af2d3f40257e9f653bf64d14cb8b4aab545e4b08064a6223dc0884236cfa34
CEG,0x0000000000000000000000000000000068576a5b6aee4a6bbc9f0d91f47e3918,0xae517a2903e68bd929dfd15be875f8369d53e94a,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xb6fc6aed2fdddf4f7b19dbb5416d718347d395137dc6c97b8e9cb99098a92838,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,1100.39,14.33,https://dexscreener.com/robinhood/0xb6fc6aed2fdddf4f7b19dbb5416d718347d395137dc6c97b8e9cb99098a92838
CEG,0x0000000000000000000000000000000068576a5b6aee4a6bbc9f0d91f47e3918,0xae517a2903e68bd929dfd15be875f8369d53e94a,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xd4fd323502b79b21c96f7aa949377e214a1f2338a6b3564d6a681050a925f141,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,21261.05,16760.91,https://dexscreener.com/robinhood/0xd4fd323502b79b21c96f7aa949377e214a1f2338a6b3564d6a681050a925f141
CEG,0x0000000000000000000000000000000068576a5b6aee4a6bbc9f0d91f47e3918,0xae517a2903e68bd929dfd15be875f8369d53e94a,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xe29cae7c4625ad933e1861ad07021fcdcf90b5ebf18d41ed8485e8a6aaa8c918,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,3575.64,180.15,https://dexscreener.com/robinhood/0xe29cae7c4625ad933e1861ad07021fcdcf90b5ebf18d41ed8485e8a6aaa8c918
CEG,0x0000000000000000000000000000000068576a5b6aee4a6bbc9f0d91f47e3918,0xae517a2903e68bd929dfd15be875f8369d53e94a,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xf430c62e9b4c8dff17fb39891df5b03d928e391f594762569b8a27c361cfbe41,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,2632.85,53.29,https://dexscreener.com/robinhood/0xf430c62e9b4c8dff17fb39891df5b03d928e391f594762569b8a27c361cfbe41
CEG,0x0000000000000000000000000000000068576a5b6aee4a6bbc9f0d91f47e3918,0xae517a2903e68bd929dfd15be875f8369d53e94a,USDG,0x5fc5360d0400a0fd4f2af552add042d716f1d168,uniswap,v4,0xfa0405a0183971bf1d0cdbc162db042d219541b95cf47590d25ebf20cb665f69,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,35338.55,64986.15,https://dexscreener.com/robinhood/0xfa0405a0183971bf1d0cdbc162db042d219541b95cf47590d25ebf20cb665f69
CIEN,0x0000000000000000000000000000000003bd94e037654c6a9828af2137edd3c3,0x44f6d488021f8233b9416294d1fe9b1fee28382d,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x06632484dd52ab260d67e4f4259989d508c5e6c571e063df451ca6f00e98bcdc,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,4044.5,342.19,https://dexscreener.com/robinhood/0x06632484dd52ab260d67e4f4259989d508c5e6c571e063df451ca6f00e98bcdc
CIEN,0x0000000000000000000000000000000003bd94e037654c6a9828af2137edd3c3,0x44f6d488021f8233b9416294d1fe9b1fee28382d,ETH,0x0000000000000000000000000000000000000000,uniswap,v4,0x08d99268a599777de8aff18c129d0d75d7e812ded53cee689ec475ae4ea1971a,POOL_ID_BYTES32,THIRD_PARTY_DISCOVERY_ONLY,3809.53,1364.24,https://dexscreener.com/robinhood/0x08d99268a599777de8aff18c129d0d75d7e812ded53cee689ec475ae4ea1971a
